date,service_id,agency_name,trip_id,trip_headsign,direction_id,route_id,route_short_name,route_long_name,route_desc,route_type,route_color,shape_id,shape_points,wheelchair_accessible,bikes_allowed,weekday,weekend,ridership_count,avg_wait_time_min,avg_delay_min,fare_collected,weather_condition,bus_id,driver_id
2025-10-05,6404,London Transit,2235412,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,43,6.6,1.1,139.75,Sunny,BUS5094,DRV5596
2025-10-13,30,London Transit,2240318,Fanshawe College via Western University,1,27,27,Route 27,,3,9E91A1,75873,322,0,0,1,0,55,6.8,4.4,178.75,Cloudy,BUS5305,DRV9867
2025-11-12,3302,London Transit,2235026,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,54,9.0,1.9,175.5,Cloudy,BUS3061,DRV9940
2025-09-29,3302,London Transit,2234105,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,47,6.7,3.5,152.75,Rain,BUS5424,DRV8064
2025-09-25,3602,London Transit,2234067,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,47,6.8,0.9,152.75,Sunny,BUS1776,DRV6758
2025-10-06,3302,London Transit,2235039,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,51,9.5,2.4,165.75,Sunny,BUS3116,DRV9940
2025-11-11,3302,London Transit,2235114,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,53,4.4,3.7,172.25,Sunny,BUS3991,DRV9940
2025-10-07,3302,London Transit,2235090,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,53,6.2,0.0,172.25,Sunny,BUS7731,DRV9940
2025-11-22,3903,London Transit,2235188,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,44,6.5,1.8,143.0,Sunny,BUS8573,DRV5899
2025-11-15,3903,London Transit,2234222,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,0,1,62,2.7,3.2,201.5,Cloudy,BUS6082,DRV1714
2025-11-03,3302,London Transit,2234305,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,40,3.8,3.7,130.0,Sunny,BUS9078,DRV9331
2025-11-14,3602,London Transit,2234428,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,59,8.8,2.5,191.75,Windy,BUS2868,DRV0697
2025-09-25,3602,London Transit,2234121,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,40,5.5,4.2,130.0,Snow,BUS7314,DRV6758
2025-10-24,3302,London Transit,2234116,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,35,4.2,4.2,113.75,Sunny,BUS4065,DRV8064
2025-11-03,3302,London Transit,2234148,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,53,9.6,0.0,172.25,Sunny,BUS6071,DRV8064
2025-09-29,3302,London Transit,2234102,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,52,7.5,1.1,169.0,Cloudy,BUS1623,DRV8064
2025-11-18,3302,London Transit,2235081,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,43,7.8,3.1,139.75,Sunny,BUS4586,DRV9940
2025-10-01,3302,London Transit,2235082,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,57,5.4,1.2,185.25,Sunny,BUS4811,DRV9940
2025-11-20,3302,London Transit,2234156,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,52,5.3,4.3,169.0,Sunny,BUS3548,DRV8064
2025-11-10,3302,London Transit,2234307,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,61,8.1,3.6,198.25,Sunny,BUS5001,DRV9331
2025-09-23,3602,London Transit,2234453,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,56,2.9,4.8,182.0,Cloudy,BUS8822,DRV0697
2025-09-23,3302,London Transit,2235115,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,41,8.9,3.5,133.25,Sunny,BUS8885,DRV9940
2025-10-13,30,London Transit,2234877,Wharncliffe & Wonderland via Wharncliffe,0,12,12,Route 12,,3,C082AA,75757,135,0,0,1,0,51,3.6,2.8,165.75,Sunny,BUS0300,DRV6667
2025-11-07,3302,London Transit,2234089,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,45,3.2,3.4,146.25,Sunny,BUS7727,DRV8064
2025-10-16,3302,London Transit,2234442,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,61,7.6,3.2,198.25,Sunny,BUS9612,DRV4068
2025-09-18,3302,London Transit,2234060,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,42,3.4,4.7,136.5,Cloudy,BUS8374,DRV8064
2025-10-02,3602,London Transit,2234117,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75744,88,0,0,1,0,34,7.1,4.3,110.5,Snow,BUS3455,DRV6758
2025-11-18,3302,London Transit,2234268,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,47,7.3,3.9,152.75,Sunny,BUS9705,DRV9331
2025-11-05,3302,London Transit,2235160,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,48,8.5,0.0,156.0,Sunny,BUS7763,DRV9940
2025-11-12,3302,London Transit,2235088,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,59,1.0,4.8,191.75,Cloudy,BUS8649,DRV9940
2025-10-11,3903,London Transit,2235242,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,41,7.2,0.1,133.25,Snow,BUS0163,DRV5899
2025-10-23,3302,London Transit,2234066,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,49,4.3,3.1,159.25,Sunny,BUS5863,DRV8064
2025-11-05,3302,London Transit,2235083,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,52,8.6,2.1,169.0,Cloudy,BUS0512,DRV9940
2025-10-03,3302,London Transit,2235146,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,51,5.5,4.5,165.75,Sunny,BUS2161,DRV9940
2025-11-06,3602,London Transit,2234072,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,49,8.7,1.9,159.25,Sunny,BUS0913,DRV6758
2025-10-02,3602,London Transit,2234397,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,62,10.0,3.0,201.5,Cloudy,BUS7725,DRV0697
2025-10-21,3302,London Transit,2234306,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,42,7.1,0.9,136.5,Cloudy,BUS0373,DRV9331
2025-11-17,3602,London Transit,2234123,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,52,5.5,3.9,169.0,Sunny,BUS2002,DRV6758
2025-10-01,3602,London Transit,2234507,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,46,8.2,3.6,149.5,Cloudy,BUS5223,DRV0697
2025-10-15,3302,London Transit,2235059,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,38,6.9,4.2,123.5,Sunny,BUS6874,DRV9940
2025-11-13,3302,London Transit,2235161,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,8.2,2.1,149.5,Sunny,BUS6859,DRV9940
2025-09-23,3602,London Transit,2234474,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,52,6.8,2.9,169.0,Rain,BUS8630,DRV0697
2025-09-22,3302,London Transit,2234273,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,39,6.8,2.2,126.75,Windy,BUS1794,DRV9331
2025-10-13,30,London Transit,2239803,Fanshawe College via Fanshawe Park Rd,1,25,25,Route 25,,3,DDBD85,75870,211,0,0,1,0,49,4.1,1.7,159.25,Sunny,BUS1789,DRV7963
2025-10-06,3302,London Transit,2235089,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,52,7.6,1.4,169.0,Snow,BUS3791,DRV9940
2025-10-15,3602,London Transit,2234392,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,45,5.9,2.6,146.25,Sunny,BUS3594,DRV0697
2025-10-17,3302,London Transit,2234492,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,42,8.5,3.3,136.5,Sunny,BUS1458,DRV4068
2025-11-07,3302,London Transit,2234287,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,62,7.3,1.3,201.5,Cloudy,BUS2559,DRV9331
2025-10-10,3302,London Transit,2234295,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,38,7.1,0.3,123.5,Sunny,BUS6193,DRV9331
2025-11-02,6404,London Transit,2235370,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,41,9.7,3.3,133.25,Sunny,BUS0255,DRV5596
2025-09-21,6404,London Transit,2235402,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,49,10.3,2.1,159.25,Rain,BUS9702,DRV5596
2025-09-30,3302,London Transit,2234290,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,54,4.4,0.8,175.5,Sunny,BUS0479,DRV9331
2025-11-04,3302,London Transit,2234277,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,60,6.8,3.3,195.0,Cloudy,BUS6372,DRV9331
2025-11-11,3302,London Transit,2235072,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,55,7.1,2.2,178.75,Sunny,BUS2447,DRV9940
2025-11-17,3302,London Transit,2235060,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,45,7.1,3.2,146.25,Windy,BUS1683,DRV9940
2025-10-13,30,London Transit,2230978,Argyle Mall via Hamilton,1,03,03,Route 3,,3,BCA387,75679,124,0,0,1,0,56,3.7,1.0,182.0,Cloudy,BUS5273,DRV4357
2025-10-02,3602,London Transit,2234070,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75744,88,0,0,1,0,45,5.2,3.0,146.25,Windy,BUS4588,DRV6758
2025-09-25,3302,London Transit,2235034,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,55,5.2,1.3,178.75,Sunny,BUS1658,DRV9940
2025-10-20,3302,London Transit,2234152,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,52,5.7,1.1,169.0,Cloudy,BUS1296,DRV8064
2025-10-31,3302,London Transit,2234147,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,34,8.4,2.1,110.5,Windy,BUS4152,DRV8064
2025-10-13,30,London Transit,2233447,Fanshawe & Wonderland via Limberlost,0,09,09,Route 9,,3,B98E90,75725,200,0,0,1,0,35,9.8,2.2,113.75,Cloudy,BUS0533,DRV3915
2025-11-07,3302,London Transit,2234304,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,55,3.5,1.0,178.75,Sunny,BUS4468,DRV9331
2025-10-08,3302,London Transit,2234054,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,46,3.8,0.0,149.5,Windy,BUS2927,DRV8064
2025-10-31,3302,London Transit,2234109,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,56,6.4,4.3,182.0,Cloudy,BUS6370,DRV8064
2025-11-11,3302,London Transit,2234350,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,43,7.7,1.7,139.75,Cloudy,BUS9562,DRV4068
2025-11-16,6404,London Transit,2234243,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,0,1,59,6.5,4.3,191.75,Windy,BUS7404,DRV7772
2025-09-18,3302,London Transit,2235104,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,9.7,3.9,149.5,Snow,BUS4837,DRV9940
2025-09-16,3302,London Transit,2235042,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,54,5.0,0.5,175.5,Rain,BUS6558,DRV9940
2025-11-06,3302,London Transit,2235083,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,42,4.1,1.2,136.5,Rain,BUS0512,DRV9940
2025-10-21,3302,London Transit,2235036,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,38,7.8,0.4,123.5,Cloudy,BUS1914,DRV9940
2025-10-22,3302,London Transit,2234120,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,51,7.4,3.8,165.75,Sunny,BUS3710,DRV8064
2025-09-25,3302,London Transit,2234091,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,45,4.5,2.2,146.25,Rain,BUS9613,DRV8064
2025-10-09,3302,London Transit,2235076,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,36,5.4,2.1,117.0,Sunny,BUS0394,DRV9940
2025-09-15,3302,London Transit,2234278,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,44,6.0,6.1,143.0,Sunny,BUS9315,DRV9331
2025-10-06,3602,London Transit,2234370,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,57,1.8,0.7,185.25,Snow,BUS2963,DRV0697
2025-11-21,3302,London Transit,2234418,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,44,4.8,3.2,143.0,Rain,BUS8983,DRV4068
2025-10-08,3602,London Transit,2234183,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,62,3.7,0.6,201.5,Windy,BUS8624,DRV6758
2025-11-15,3903,London Transit,2235237,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,53,7.9,0.4,172.25,Rain,BUS6898,DRV5899
2025-10-16,3602,London Transit,2234400,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,59,9.1,2.2,191.75,Cloudy,BUS0559,DRV0697
2025-09-16,3302,London Transit,2235115,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,28,8.5,2.4,91.0,Sunny,BUS8885,DRV9940
2025-09-26,3302,London Transit,2234277,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,51,4.1,0.2,165.75,Sunny,BUS6372,DRV9331
2025-11-01,3903,London Transit,2235172,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,44,4.9,4.9,143.0,Rain,BUS1960,DRV5899
2025-09-23,3602,London Transit,2234367,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,48,6.8,0.9,156.0,Rain,BUS9725,DRV0697
2025-09-16,3602,London Transit,2234371,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,61,3.2,4.1,198.25,Sunny,BUS5320,DRV0697
2025-10-09,3302,London Transit,2234118,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75744,88,0,0,1,0,49,7.4,6.1,159.25,Sunny,BUS8174,DRV8064
2025-10-29,3302,London Transit,2235087,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,45,4.5,5.8,146.25,Snow,BUS9632,DRV9940
2025-10-11,3903,London Transit,2234524,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,0,1,35,8.7,2.3,113.75,Sunny,BUS9787,DRV2858
2025-11-06,3602,London Transit,2234053,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,61,3.8,1.8,198.25,Cloudy,BUS4321,DRV6758
2025-10-18,3903,London Transit,2235239,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,39,7.7,6.0,126.75,Sunny,BUS8310,DRV5899
2025-10-15,3302,London Transit,2235041,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,55,5.1,2.5,178.75,Rain,BUS1885,DRV9940
2025-10-13,30,London Transit,2232842,Argyle Mall via Downtown,0,07,07,Route 7,,3,00AD54,75716,245,0,0,1,0,49,7.4,0.9,159.25,Sunny,BUS6819,DRV9590
2025-10-30,3302,London Transit,2235063,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,56,4.3,2.2,182.0,Cloudy,BUS3223,DRV9940
2025-10-20,3302,London Transit,2234358,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,46,4.0,4.3,149.5,Rain,BUS8940,DRV4068
2025-09-26,3302,London Transit,2234083,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,41,2.4,2.3,133.25,Rain,BUS8758,DRV8064
2025-10-28,3602,London Transit,2234401,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,54,7.8,2.2,175.5,Snow,BUS2826,DRV0697
2025-10-13,30,London Transit,2240298,Capulet Lane via Western University,0,27,27,Route 27,,3,9E91A1,75872,328,0,0,1,0,48,5.3,4.0,156.0,Cloudy,BUS0612,DRV9867
2025-09-26,3602,London Transit,2234128,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,59,6.0,4.2,191.75,Sunny,BUS3402,DRV6758
2025-11-07,3302,London Transit,2235092,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,50,6.0,7.4,162.5,Sunny,BUS3048,DRV9940
2025-11-16,6404,London Transit,2235385,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,41,4.9,2.6,133.25,Rain,BUS3056,DRV5596
2025-10-21,3302,London Transit,2235100,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,8.1,1.4,149.5,Cloudy,BUS0045,DRV9940
2025-11-18,3302,London Transit,2234089,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,43,4.2,3.6,139.75,Rain,BUS7727,DRV8064
2025-11-06,3302,London Transit,2235123,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,56,2.9,4.8,182.0,Rain,BUS1538,DRV9940
2025-11-20,3602,London Transit,2234162,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,43,10.5,3.6,139.75,Rain,BUS0522,DRV6758
2025-10-13,30,London Transit,2232324,University Hospital via Richmond,0,06,06,Route 6,,3,D6DF21,75707,175,0,0,1,0,34,7.7,2.8,110.5,Sunny,BUS5099,DRV6843
2025-10-10,3602,London Transit,2234070,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75744,88,0,0,1,0,51,2.9,3.5,165.75,Windy,BUS4588,DRV6758
2025-10-14,3302,London Transit,2235122,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,43,7.9,3.5,139.75,Cloudy,BUS7403,DRV9940
2025-10-31,3302,London Transit,2235140,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,50,6.8,2.3,162.5,Sunny,BUS0069,DRV9940
2025-09-22,3302,London Transit,2234416,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,59,7.8,0.7,191.75,Rain,BUS4647,DRV4068
2025-09-24,3302,London Transit,2235071,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,49,6.9,0.9,159.25,Snow,BUS5565,DRV9940
2025-10-30,3602,London Transit,2234428,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,42,4.4,4.1,136.5,Windy,BUS2868,DRV0697
2025-10-28,3602,London Transit,2234445,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,50,7.0,2.1,162.5,Sunny,BUS8028,DRV0697
2025-10-10,3302,London Transit,2235104,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,36,6.3,1.9,117.0,Snow,BUS4837,DRV9940
2025-10-05,6404,London Transit,2235370,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,45,6.6,2.7,146.25,Sunny,BUS0255,DRV5596
2025-10-03,3602,London Transit,2234424,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,39,7.6,1.3,126.75,Sunny,BUS3455,DRV0697
2025-09-25,3302,London Transit,2235134,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,42,6.4,2.7,136.5,Sunny,BUS5938,DRV9940
2025-10-05,6404,London Transit,2235406,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,49,5.7,3.8,159.25,Sunny,BUS7265,DRV5596
2025-11-14,3602,London Transit,2234368,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,53,3.5,2.2,172.25,Rain,BUS6673,DRV0697
2025-10-13,30,London Transit,2240846,Alumni Hall via Aldersbrook,1,31,31,Route 31,,3,26AB6B,75889,133,0,0,1,0,41,4.8,0.0,133.25,Rain,BUS1301,DRV4348
2025-11-20,3302,London Transit,2234176,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,41,7.3,4.0,133.25,Windy,BUS0706,DRV8064
2025-10-09,3302,London Transit,2235079,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,50,7.9,1.7,162.5,Windy,BUS4213,DRV9940
2025-10-08,3602,London Transit,2234365,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,41,6.4,4.0,133.25,Cloudy,BUS9615,DRV0697
2025-10-31,3602,London Transit,2234470,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,55,5.9,1.8,178.75,Rain,BUS5522,DRV0697
2025-10-14,3302,London Transit,2234171,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,53,2.1,1.9,172.25,Sunny,BUS7586,DRV8064
2025-10-01,3302,London Transit,2235054,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,36,7.5,0.7,117.0,Windy,BUS9817,DRV9940
2025-11-06,3302,London Transit,2234307,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,48,6.3,2.1,156.0,Rain,BUS5001,DRV9331
2025-10-25,3903,London Transit,2234198,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,0,1,46,4.0,2.9,149.5,Cloudy,BUS5362,DRV1714
2025-10-17,3302,London Transit,2235051,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,60,5.3,3.7,195.0,Cloudy,BUS4335,DRV9940
2025-09-19,3302,London Transit,2234438,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,46,6.9,3.3,149.5,Cloudy,BUS2751,DRV4068
2025-10-13,30,London Transit,2230496,2B Natural Science via Dundas,1,02,02,Route 2,,3,75AAAE,75666,242,0,0,1,0,50,2.4,3.8,162.5,Cloudy,BUS2886,DRV7762
2025-10-11,3903,London Transit,2234204,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,0,1,44,10.1,2.6,143.0,Rain,BUS8929,DRV1714
2025-10-22,3302,London Transit,2235125,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,56,6.1,1.7,182.0,Sunny,BUS5508,DRV9940
2025-10-12,6404,London Transit,2235386,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,54,8.1,0.7,175.5,Sunny,BUS0474,DRV5596
2025-09-30,3302,London Transit,2235138,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,33,7.2,2.8,107.25,Windy,BUS0590,DRV9940
2025-11-19,3302,London Transit,2235126,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,8.7,2.5,149.5,Cloudy,BUS0508,DRV9940
2025-10-13,30,London Transit,2235953,13A Masonville Mall via Westminster Park,1,13,13,Route 13,,3,929EBC,75781,330,0,0,1,0,51,4.7,3.5,165.75,Cloudy,BUS3329,DRV9540
2025-10-18,3903,London Transit,2234330,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,0,1,48,4.0,3.9,156.0,Cloudy,BUS4285,DRV2849
2025-10-28,3602,London Transit,2234503,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,50,4.2,2.2,162.5,Sunny,BUS6501,DRV0697
2025-11-20,3302,London Transit,2234153,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,48,2.3,2.1,156.0,Sunny,BUS5562,DRV8064
2025-11-07,3302,London Transit,2235065,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,43,3.1,2.0,139.75,Sunny,BUS4558,DRV9940
2025-10-31,3302,London Transit,2234347,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,59,4.8,3.2,191.75,Rain,BUS9496,DRV4068
2025-09-18,3602,London Transit,2234444,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,42,6.5,1.1,136.5,Sunny,BUS9529,DRV0697
2025-09-17,3302,London Transit,2234305,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,40,5.2,2.2,130.0,Snow,BUS9078,DRV9331
2025-10-25,3903,London Transit,2235239,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,39,7.0,5.3,126.75,Sunny,BUS8310,DRV5899
2025-11-05,3302,London Transit,2234353,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,50,6.6,4.0,162.5,Sunny,BUS5707,DRV4068
2025-10-13,30,London Transit,2229688,1B Kipps Lane via Wellington & Dundas,1,01,01,Route 1,,3,70C2DA,75642,164,0,0,1,0,52,1.4,3.3,169.0,Sunny,BUS8216,DRV4055
